 "x" , "type" , "label" ,
 "http://www.openkg.cn/COVID-19/wiki/class/C980" , "http://www.w3.org/2000/01/rdf-schema#Class" , 窝 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C981" , "http://www.w3.org/2000/01/rdf-schema#Class" , 口服液 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C982" , "http://www.w3.org/2000/01/rdf-schema#Class" , 图书 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C983" , "http://www.w3.org/2000/01/rdf-schema#Class" , 制度 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C984" , "http://www.w3.org/2000/01/rdf-schema#Class" , 碱 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C985" , "http://www.w3.org/2000/01/rdf-schema#Class" , 苹果 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1428" , "http://www.w3.org/2000/01/rdf-schema#Class" , 水果 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C986" , "http://www.w3.org/2000/01/rdf-schema#Class" , 剂 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C987" , "http://www.w3.org/2000/01/rdf-schema#Class" , 藻类 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C988" , "http://www.w3.org/2000/01/rdf-schema#Class" , 癣 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C989" , "http://www.w3.org/2000/01/rdf-schema#Class" , 波浪 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C990" , "http://www.w3.org/2000/01/rdf-schema#Class" , 真菌 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C991" , "http://www.w3.org/2000/01/rdf-schema#Class" , 影片 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C992" , "http://www.w3.org/2000/01/rdf-schema#Class" , 吗啡 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1354" , "http://www.w3.org/2000/01/rdf-schema#Class" , 毒品 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C993" , "http://www.w3.org/2000/01/rdf-schema#Class" , 溃疡 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C994" , "http://www.w3.org/2000/01/rdf-schema#Class" , 娱乐人物 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C995" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肾病 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C997" , "http://www.w3.org/2000/01/rdf-schema#Class" , 医院 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C998" , "http://www.w3.org/2000/01/rdf-schema#Class" , 帝王 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1001" , "http://www.w3.org/2000/01/rdf-schema#Class" , 兔子 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1002" , "http://www.w3.org/2000/01/rdf-schema#Class" , 历史事件 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1003" , "http://www.w3.org/2000/01/rdf-schema#Class" , 生物化学 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1004" , "http://www.w3.org/2000/01/rdf-schema#Class" , 局长 ,
 "http://www.openkg.cn/COVID-19/character/resource/R444" , "http://www.openkg.cn/COVID-19/character/class/C12" , 局长 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1005" , "http://www.w3.org/2000/01/rdf-schema#Class" , 措施 ,
 "http://www.openkg.cn/COVID-19/prevention/class/C3" , "http://www.w3.org/2002/07/owl#Class" , 措施 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1006" , "http://www.w3.org/2000/01/rdf-schema#Class" , 灾害 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1007" , "http://www.w3.org/2000/01/rdf-schema#Class" , 生成素 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1008" , "http://www.w3.org/2000/01/rdf-schema#Class" , 环境 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1009" , "http://www.w3.org/2000/01/rdf-schema#Class" , 菌 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1010" , "http://www.w3.org/2000/01/rdf-schema#Class" , 桑 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1011" , "http://www.w3.org/2000/01/rdf-schema#Class" , 谷氨酸 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1012" , "http://www.w3.org/2000/01/rdf-schema#Class" , 实验器材 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1013" , "http://www.w3.org/2000/01/rdf-schema#Class" , 仪 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1014" , "http://www.w3.org/2000/01/rdf-schema#Class" , 胶 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1015" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肌肤 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1016" , "http://www.w3.org/2000/01/rdf-schema#Class" , 分类学 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1017" , "http://www.w3.org/2000/01/rdf-schema#Class" , 庙宇 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1019" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肝炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1021" , "http://www.w3.org/2000/01/rdf-schema#Class" , 医学家 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1022" , "http://www.w3.org/2000/01/rdf-schema#Class" , 厅长 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1024" , "http://www.w3.org/2000/01/rdf-schema#Class" , 国王 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1025" , "http://www.w3.org/2000/01/rdf-schema#Class" , 管理学 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1026" , "http://www.w3.org/2000/01/rdf-schema#Class" , 饲料 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1027" , "http://www.w3.org/2000/01/rdf-schema#Class" , 仪器 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1028" , "http://www.w3.org/2000/01/rdf-schema#Class" , 茶艺 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1298" , "http://www.w3.org/2000/01/rdf-schema#Class" , 方法 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1029" , "http://www.w3.org/2000/01/rdf-schema#Class" , 白酒 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1030" , "http://www.w3.org/2000/01/rdf-schema#Class" , 车站 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1031" , "http://www.w3.org/2000/01/rdf-schema#Class" , 文学家 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1032" , "http://www.w3.org/2000/01/rdf-schema#Class" , 形状 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1033" , "http://www.w3.org/2000/01/rdf-schema#Class" , 性病 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1034" , "http://www.w3.org/2000/01/rdf-schema#Class" , 角色 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1036" , "http://www.w3.org/2000/01/rdf-schema#Class" , 清热药 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1037" , "http://www.w3.org/2000/01/rdf-schema#Class" , 器官 ,
 "http://www.openkg.cn/COVID-19/medical/class/C33" , "http://www.w3.org/2000/01/rdf-schema#Class" , 器官 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1038" , "http://www.w3.org/2000/01/rdf-schema#Class" , 反应器 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1187" , "http://www.w3.org/2000/01/rdf-schema#Class" , 器具 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1039" , "http://www.w3.org/2000/01/rdf-schema#Class" , 农药 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1040" , "http://www.w3.org/2000/01/rdf-schema#Class" , 男性 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1118" , "http://www.w3.org/2000/01/rdf-schema#Class" , 性别 ,
 "http://www.openkg.cn/COVID-19/character/property/P2" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#Property" , 性别 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1041" , "http://www.w3.org/2000/01/rdf-schema#Class" , 食用菌 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1042" , "http://www.w3.org/2000/01/rdf-schema#Class" , 宫颈癌 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1044" , "http://www.w3.org/2000/01/rdf-schema#Class" , 口蘑 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1045" , "http://www.w3.org/2000/01/rdf-schema#Class" , 胃炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1046" , "http://www.w3.org/2000/01/rdf-schema#Class" , 燃料 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1048" , "http://www.w3.org/2000/01/rdf-schema#Class" , 渔业 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1049" , "http://www.w3.org/2000/01/rdf-schema#Class" , 气候 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1050" , "http://www.w3.org/2000/01/rdf-schema#Class" , 银行 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1051" , "http://www.w3.org/2000/01/rdf-schema#Class" , 电视演员 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1429" , "http://www.w3.org/2000/01/rdf-schema#Class" , 影视演员 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1052" , "http://www.w3.org/2000/01/rdf-schema#Class" , 股份 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1345" , "http://www.w3.org/2000/01/rdf-schema#Class" , 资本 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1053" , "http://www.w3.org/2000/01/rdf-schema#Class" , 经济学家 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1054" , "http://www.w3.org/2000/01/rdf-schema#Class" , 婴儿 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1055" , "http://www.w3.org/2000/01/rdf-schema#Class" , 血管 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1256" , "http://www.w3.org/2000/01/rdf-schema#Class" , 经络 ,
 "http://www.openkg.cn/COVID-19/medical/class/C30" , "http://www.w3.org/2000/01/rdf-schema#Class" , 经络 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1056" , "http://www.w3.org/2000/01/rdf-schema#Class" , 处长 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1057" , "http://www.w3.org/2000/01/rdf-schema#Class" , 现象 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1059" , "http://www.w3.org/2000/01/rdf-schema#Class" , 楼 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1402" , "http://www.w3.org/2000/01/rdf-schema#Class" , 房屋 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1060" , "http://www.w3.org/2000/01/rdf-schema#Class" , 蠕虫 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1061" , "http://www.w3.org/2000/01/rdf-schema#Class" , 口腔科 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1062" , "http://www.w3.org/2000/01/rdf-schema#Class" , 毛细血管 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1064" , "http://www.w3.org/2000/01/rdf-schema#Class" , 队 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1065" , "http://www.w3.org/2000/01/rdf-schema#Class" , 心肌炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1067" , "http://www.w3.org/2000/01/rdf-schema#Class" , 硝 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1068" , "http://www.w3.org/2000/01/rdf-schema#Class" , 导演 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1384" , "http://www.w3.org/2000/01/rdf-schema#Class" , 剧团人员 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1070" , "http://www.w3.org/2000/01/rdf-schema#Class" , 神经科 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1071" , "http://www.w3.org/2000/01/rdf-schema#Class" , 目 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1072" , "http://www.w3.org/2000/01/rdf-schema#Class" , 草药 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1073" , "http://www.w3.org/2000/01/rdf-schema#Class" , 食物中毒 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1074" , "http://www.w3.org/2000/01/rdf-schema#Class" , 诗词 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1076" , "http://www.w3.org/2000/01/rdf-schema#Class" , 研究所 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1077" , "http://www.w3.org/2000/01/rdf-schema#Class" , 社会学家 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1078" , "http://www.w3.org/2000/01/rdf-schema#Class" , 骨科 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1079" , "http://www.w3.org/2000/01/rdf-schema#Class" , 名字 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1080" , "http://www.w3.org/2000/01/rdf-schema#Class" , 收成 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1081" , "http://www.w3.org/2000/01/rdf-schema#Class" , 引擎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1082" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肾炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1083" , "http://www.w3.org/2000/01/rdf-schema#Class" , 固氮 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1084" , "http://www.w3.org/2000/01/rdf-schema#Class" , 变种 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1085" , "http://www.w3.org/2000/01/rdf-schema#Class" , 传染源 ,
 "http://www.openkg.cn/COVID-19/medical/property/P12" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#Property" , 传染源 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1273" , "http://www.w3.org/2000/01/rdf-schema#Class" , 来源 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1086" , "http://www.w3.org/2000/01/rdf-schema#Class" , 神 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1087" , "http://www.w3.org/2000/01/rdf-schema#Class" , 鳏寡孤独 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1089" , "http://www.w3.org/2000/01/rdf-schema#Class" , 网络 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1090" , "http://www.w3.org/2000/01/rdf-schema#Class" , 疟原虫 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1091" , "http://www.w3.org/2000/01/rdf-schema#Class" , 扁桃体炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1092" , "http://www.w3.org/2000/01/rdf-schema#Class" , 时尚 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1107" , "http://www.w3.org/2000/01/rdf-schema#Class" , 风气 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1093" , "http://www.w3.org/2000/01/rdf-schema#Class" , 世界名人 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1094" , "http://www.w3.org/2000/01/rdf-schema#Class" , 内科 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1097" , "http://www.w3.org/2000/01/rdf-schema#Class" , 动漫作品 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1098" , "http://www.w3.org/2000/01/rdf-schema#Class" , 感性 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1099" , "http://www.w3.org/2000/01/rdf-schema#Class" , 镁 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1101" , "http://www.w3.org/2000/01/rdf-schema#Class" , 猪瘟 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1102" , "http://www.w3.org/2000/01/rdf-schema#Class" , 基金会 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1103" , "http://www.w3.org/2000/01/rdf-schema#Class" , 曲线 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1104" , "http://www.w3.org/2000/01/rdf-schema#Class" , 基因组 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1105" , "http://www.w3.org/2000/01/rdf-schema#Class" , 广告 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1106" , "http://www.w3.org/2000/01/rdf-schema#Class" , 帝 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1109" , "http://www.w3.org/2000/01/rdf-schema#Class" , 溶液 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1110" , "http://www.w3.org/2000/01/rdf-schema#Class" , 疫 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1112" , "http://www.w3.org/2000/01/rdf-schema#Class" , 灾难 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1113" , "http://www.w3.org/2000/01/rdf-schema#Class" , 基因 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1115" , "http://www.w3.org/2000/01/rdf-schema#Class" , 小吃 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1116" , "http://www.w3.org/2000/01/rdf-schema#Class" , 脑膜炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1117" , "http://www.w3.org/2000/01/rdf-schema#Class" , 自画像 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1119" , "http://www.w3.org/2000/01/rdf-schema#Class" , 生活 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1120" , "http://www.w3.org/2000/01/rdf-schema#Class" , 军事人物 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1121" , "http://www.w3.org/2000/01/rdf-schema#Class" , 纲 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1122" , "http://www.w3.org/2000/01/rdf-schema#Class" , 益虫 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1123" , "http://www.w3.org/2000/01/rdf-schema#Class" , 口腔 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1124" , "http://www.w3.org/2000/01/rdf-schema#Class" , 艺术 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1126" , "http://www.w3.org/2000/01/rdf-schema#Class" , 疗法 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1127" , "http://www.w3.org/2000/01/rdf-schema#Class" , 乐队 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1128" , "http://www.w3.org/2000/01/rdf-schema#Class" , 副教授 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1129" , "http://www.w3.org/2000/01/rdf-schema#Class" , 软膏 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1130" , "http://www.w3.org/2000/01/rdf-schema#Class" , 房间 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1131" , "http://www.w3.org/2000/01/rdf-schema#Class" , 鱼类 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1132" , "http://www.w3.org/2000/01/rdf-schema#Class" , 茎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1133" , "http://www.w3.org/2000/01/rdf-schema#Class" , 牙科 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1134" , "http://www.w3.org/2000/01/rdf-schema#Class" , 伦 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1135" , "http://www.w3.org/2000/01/rdf-schema#Class" , 等级 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1136" , "http://www.w3.org/2000/01/rdf-schema#Class" , 胃病 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1137" , "http://www.w3.org/2000/01/rdf-schema#Class" , 可汗 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1138" , "http://www.w3.org/2000/01/rdf-schema#Class" , 酚 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1139" , "http://www.w3.org/2000/01/rdf-schema#Class" , 烯 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1140" , "http://www.w3.org/2000/01/rdf-schema#Class" , 电视剧 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1141" , "http://www.w3.org/2000/01/rdf-schema#Class" , 腺 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1142" , "http://www.w3.org/2000/01/rdf-schema#Class" , 节律 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1143" , "http://www.w3.org/2000/01/rdf-schema#Class" , 矿物药 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1144" , "http://www.w3.org/2000/01/rdf-schema#Class" , 风湿 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1145" , "http://www.w3.org/2000/01/rdf-schema#Class" , 有限公司 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1373" , "http://www.w3.org/2000/01/rdf-schema#Class" , 公司 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1146" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肝硬化 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1147" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肤 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1148" , "http://www.w3.org/2000/01/rdf-schema#Class" , 氧 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1149" , "http://www.w3.org/2000/01/rdf-schema#Class" , 抗菌素 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1150" , "http://www.w3.org/2000/01/rdf-schema#Class" , 白喉 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1152" , "http://www.w3.org/2000/01/rdf-schema#Class" , 设备 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1153" , "http://www.w3.org/2000/01/rdf-schema#Class" , 寄生虫 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1154" , "http://www.w3.org/2000/01/rdf-schema#Class" , 环境工程 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1155" , "http://www.w3.org/2000/01/rdf-schema#Class" , 百合亚纲 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1156" , "http://www.w3.org/2000/01/rdf-schema#Class" , 理工学院 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1157" , "http://www.w3.org/2000/01/rdf-schema#Class" , 膏 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1158" , "http://www.w3.org/2000/01/rdf-schema#Class" , 著作 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1159" , "http://www.w3.org/2000/01/rdf-schema#Class" , 古文 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1160" , "http://www.w3.org/2000/01/rdf-schema#Class" , 体育人物 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1161" , "http://www.w3.org/2000/01/rdf-schema#Class" , 手癣 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1162" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肝病 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1163" , "http://www.w3.org/2000/01/rdf-schema#Class" , 生理 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1164" , "http://www.w3.org/2000/01/rdf-schema#Class" , 书 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1165" , "http://www.w3.org/2000/01/rdf-schema#Class" , 疱疹 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1166" , "http://www.w3.org/2000/01/rdf-schema#Class" , 毛 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1168" , "http://www.w3.org/2000/01/rdf-schema#Class" , 电视 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1169" , "http://www.w3.org/2000/01/rdf-schema#Class" , 特征 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1171" , "http://www.w3.org/2000/01/rdf-schema#Class" , 商业人物 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1172" , "http://www.w3.org/2000/01/rdf-schema#Class" , 毒素 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1173" , "http://www.w3.org/2000/01/rdf-schema#Class" , 牙 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1174" , "http://www.w3.org/2000/01/rdf-schema#Class" , 灰质炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1175" , "http://www.w3.org/2000/01/rdf-schema#Class" , 瘘管 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1435" , "http://www.w3.org/2000/01/rdf-schema#Class" , 管 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1176" , "http://www.w3.org/2000/01/rdf-schema#Class" , 酯 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1177" , "http://www.w3.org/2000/01/rdf-schema#Class" , 国际 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1237" , "http://www.w3.org/2000/01/rdf-schema#Class" , 国家 ,
 "http://www.openkg.cn/COVID-19/character/class/C5" , "http://www.w3.org/2000/01/rdf-schema#Class" , 国家 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1178" , "http://www.w3.org/2000/01/rdf-schema#Class" , 胺 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1181" , "http://www.w3.org/2000/01/rdf-schema#Class" , 茯苓 ,
 "http://www.openkg.cn/COVID-19/medical/resource/R142" , "http://www.openkg.cn/COVID-19/medical/class/C29" , 茯苓 ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0085" , "http://www.w3.org/2002/07/owl#NamedIndividual" , 茯苓 ,
 "http://www.openkg.cn/COVID-19/goods/resource/R0085" , "http://www.openkg.cn/COVID-19/goods/class/C40103" , 茯苓 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1183" , "http://www.w3.org/2000/01/rdf-schema#Class" , 螺旋体 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1184" , "http://www.w3.org/2000/01/rdf-schema#Class" , 致病菌 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1185" , "http://www.w3.org/2000/01/rdf-schema#Class" , 坊 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1186" , "http://www.w3.org/2000/01/rdf-schema#Class" , 词 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1188" , "http://www.w3.org/2000/01/rdf-schema#Class" , 体细胞 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1189" , "http://www.w3.org/2000/01/rdf-schema#Class" , 工程 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1191" , "http://www.w3.org/2000/01/rdf-schema#Class" , 宠物 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1192" , "http://www.w3.org/2000/01/rdf-schema#Class" , 歧化酶 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1193" , "http://www.w3.org/2000/01/rdf-schema#Class" , 瘟 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1194" , "http://www.w3.org/2000/01/rdf-schema#Class" , 生物武器 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1196" , "http://www.w3.org/2000/01/rdf-schema#Class" , 漫画家 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1197" , "http://www.w3.org/2000/01/rdf-schema#Class" , 副伤寒 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1198" , "http://www.w3.org/2000/01/rdf-schema#Class" , 分泌物 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1199" , "http://www.w3.org/2000/01/rdf-schema#Class" , 结核 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1200" , "http://www.w3.org/2000/01/rdf-schema#Class" , 声音 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1201" , "http://www.w3.org/2000/01/rdf-schema#Class" , 肺炎 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1202" , "http://www.w3.org/2000/01/rdf-schema#Class" , 地点 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1204" , "http://www.w3.org/2000/01/rdf-schema#Class" , 综合症 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1205" , "http://www.w3.org/2000/01/rdf-schema#Class" , 芽 ,
 "http://www.openkg.cn/COVID-19/wiki/class/C1206" , "http://www.w3.org/2000/01/rdf-schema#Class" , 灰尘 ,
